04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 100 | NA | NA | GBA | Diciembre - 2016
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 109.4833 | 1 | NA | GBA | Mayo - 2017
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 109.6488 | 2 | NA | Pampeana | Mayo - 2017
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 114.1092 | 2.9 | NA | Noreste | Mayo - 2017
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 109.0168 | 1.7 | NA | Noroeste | Mayo - 2017
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 107.5511 | 0.8 | NA | Cuyo | Mayo - 2017
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 107.9996 | 0.3 | NA | Patagonia | Mayo - 2017
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 120.9192 | 2.4 | NA | GBA | Junio - 2017
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 118.5639 | 1.2 | NA | Pampeana | Junio - 2017
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 120.8334 | 2.6 | NA | Noreste | Junio - 2017
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 136.4026 | 0.6 | NA | Noroeste | Junio - 2017
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 127.1536 | 0.9 | NA | Cuyo | Junio - 2017
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 124.7449 | 1.3 | NA | Patagonia | Junio - 2017
06 | Salud | Nivel general y divisiones COICOP | 111.1892 | 1.3 | NA | GBA | Junio - 2017
06 | Salud | Nivel general y divisiones COICOP | 113.0929 | 1.6 | NA | Pampeana | Junio - 2017
06 | Salud | Nivel general y divisiones COICOP | 114.5041 | 1.6 | NA | Noreste | Junio - 2017
06 | Salud | Nivel general y divisiones COICOP | 112.6816 | 1.6 | NA | Noroeste | Junio - 2017
06 | Salud | Nivel general y divisiones COICOP | 113.7365 | 2 | NA | Cuyo | Junio - 2017
06 | Salud | Nivel general y divisiones COICOP | 114.4315 | 1.7 | NA | Patagonia | Junio - 2017
07 | Transporte | Nivel general y divisiones COICOP | 106.5466 | 0.3 | NA | GBA | Junio - 2017
07 | Transporte | Nivel general y divisiones COICOP | 108.0181 | 0.7 | NA | Pampeana | Junio - 2017
07 | Transporte | Nivel general y divisiones COICOP | 106.5643 | 1.6 | NA | Noreste | Junio - 2017
07 | Transporte | Nivel general y divisiones COICOP | 109.1964 | 0.9 | NA | Noroeste | Junio - 2017
07 | Transporte | Nivel general y divisiones COICOP | 111.879 | 2.6 | NA | Cuyo | Junio - 2017
07 | Transporte | Nivel general y divisiones COICOP | 108.9388 | 0.8 | NA | Patagonia | Junio - 2017
08 | Comunicación | Nivel general y divisiones COICOP | 120.4465 | 1.9 | NA | GBA | Junio - 2017
08 | Comunicación | Nivel general y divisiones COICOP | 120.1817 | 0.8 | NA | Pampeana | Junio - 2017
08 | Comunicación | Nivel general y divisiones COICOP | 120.8067 | 0.3 | NA | Noreste | Junio - 2017
08 | Comunicación | Nivel general y divisiones COICOP | 121.8266 | 0.8 | NA | Noroeste | Junio - 2017
08 | Comunicación | Nivel general y divisiones COICOP | 117.0591 | -0.3 | NA | Cuyo | Junio - 2017
08 | Comunicación | Nivel general y divisiones COICOP | 116.2683 | 0.8 | NA | Patagonia | Junio - 2017
09 | Recreación y cultura | Nivel general y divisiones COICOP | 112.5701 | 3 | NA | GBA | Junio - 2017
09 | Recreación y cultura | Nivel general y divisiones COICOP | 109.8691 | 1.8 | NA | Pampeana | Junio - 2017
09 | Recreación y cultura | Nivel general y divisiones COICOP | 112.3574 | 2.4 | NA | Noreste | Junio - 2017
09 | Recreación y cultura | Nivel general y divisiones COICOP | 110.3471 | 1.3 | NA | Noroeste | Junio - 2017
09 | Recreación y cultura | Nivel general y divisiones COICOP | 112.7822 | 1.7 | NA | Cuyo | Junio - 2017
09 | Recreación y cultura | Nivel general y divisiones COICOP | 115.3037 | 2.4 | NA | Patagonia | Junio - 2017
10 | Educación | Nivel general y divisiones COICOP | 119.4016 | 0.7 | NA | GBA | Junio - 2017
10 | Educación | Nivel general y divisiones COICOP | 121.308 | 1.9 | NA | Pampeana | Junio - 2017
10 | Educación | Nivel general y divisiones COICOP | 125.4614 | 0.2 | NA | Noreste | Junio - 2017
10 | Educación | Nivel general y divisiones COICOP | 133.4391 | 0.3 | NA | Noroeste | Junio - 2017
10 | Educación | Nivel general y divisiones COICOP | 125.956 | 0 | NA | Cuyo | Junio - 2017
10 | Educación | Nivel general y divisiones COICOP | 124.1271 | 0.2 | NA | Patagonia | Junio - 2017
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 111.3293 | 1.7 | NA | GBA | Junio - 2017
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 110.8486 | 1.1 | NA | Pampeana | Junio - 2017
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 114.7012 | 0.5 | NA | Noreste | Junio - 2017
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 109.398 | 0.3 | NA | Noroeste | Junio - 2017
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 108.7289 | 1.1 | NA | Cuyo | Junio - 2017
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 109.1265 | 1 | NA | Patagonia | Junio - 2017
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 123.9173 | 2.5 | NA | GBA | Julio - 2017
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 120.4739 | 1.6 | NA | Pampeana | Julio - 2017
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 122.6814 | 1.5 | NA | Noreste | Julio - 2017
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 138.6344 | 1.6 | NA | Noroeste | Julio - 2017
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 128.3865 | 1 | NA | Cuyo | Julio - 2017
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 127.5967 | 2.3 | NA | Patagonia | Julio - 2017
06 | Salud | Nivel general y divisiones COICOP | 114.9895 | 3.4 | NA | GBA | Julio - 2017
06 | Salud | Nivel general y divisiones COICOP | 117.2026 | 3.6 | NA | Pampeana | Julio - 2017
06 | Salud | Nivel general y divisiones COICOP | 116.3472 | 1.6 | NA | Noreste | Julio - 2017
06 | Salud | Nivel general y divisiones COICOP | 116.0536 | 3 | NA | Noroeste | Julio - 2017
06 | Salud | Nivel general y divisiones COICOP | 117.285 | 3.1 | NA | Cuyo | Julio - 2017
06 | Salud | Nivel general y divisiones COICOP | 117.2278 | 2.4 | NA | Patagonia | Julio - 2017
07 | Transporte | Nivel general y divisiones COICOP | 108.0683 | 1.4 | NA | GBA | Julio - 2017
07 | Transporte | Nivel general y divisiones COICOP | 111.0984 | 2.9 | NA | Pampeana | Julio - 2017
07 | Transporte | Nivel general y divisiones COICOP | 110.6746 | 3.9 | NA | Noreste | Julio - 2017
07 | Transporte | Nivel general y divisiones COICOP | 112.3778 | 2.9 | NA | Noroeste | Julio - 2017
07 | Transporte | Nivel general y divisiones COICOP | 112.9427 | 1 | NA | Cuyo | Julio - 2017
07 | Transporte | Nivel general y divisiones COICOP | 112.1956 | 3 | NA | Patagonia | Julio - 2017
08 | Comunicación | Nivel general y divisiones COICOP | 121.0689 | 0.5 | NA | GBA | Julio - 2017
08 | Comunicación | Nivel general y divisiones COICOP | 122.0774 | 1.6 | NA | Pampeana | Julio - 2017
08 | Comunicación | Nivel general y divisiones COICOP | 121.6829 | 0.7 | NA | Noreste | Julio - 2017
08 | Comunicación | Nivel general y divisiones COICOP | 121.6774 | -0.1 | NA | Noroeste | Julio - 2017
08 | Comunicación | Nivel general y divisiones COICOP | 119.8053 | 2.3 | NA | Cuyo | Julio - 2017
08 | Comunicación | Nivel general y divisiones COICOP | 117.0195 | 0.6 | NA | Patagonia | Julio - 2017
09 | Recreación y cultura | Nivel general y divisiones COICOP | 116.1042 | 3.1 | NA | GBA | Julio - 2017
09 | Recreación y cultura | Nivel general y divisiones COICOP | 115.2982 | 4.9 | NA | Pampeana | Julio - 2017
09 | Recreación y cultura | Nivel general y divisiones COICOP | 114.8339 | 2.2 | NA | Noreste | Julio - 2017
09 | Recreación y cultura | Nivel general y divisiones COICOP | 113.0802 | 2.5 | NA | Noroeste | Julio - 2017
09 | Recreación y cultura | Nivel general y divisiones COICOP | 115.2405 | 2.2 | NA | Cuyo | Julio - 2017
09 | Recreación y cultura | Nivel general y divisiones COICOP | 118.2348 | 2.5 | NA | Patagonia | Julio - 2017
10 | Educación | Nivel general y divisiones COICOP | 120.2404 | 0.7 | NA | GBA | Julio - 2017
10 | Educación | Nivel general y divisiones COICOP | 122.3166 | 0.8 | NA | Pampeana | Julio - 2017
10 | Educación | Nivel general y divisiones COICOP | 126.8147 | 1.1 | NA | Noreste | Julio - 2017
10 | Educación | Nivel general y divisiones COICOP | 135.338 | 1.4 | NA | Noroeste | Julio - 2017
10 | Educación | Nivel general y divisiones COICOP | 127.1536 | 1 | NA | Cuyo | Julio - 2017
10 | Educación | Nivel general y divisiones COICOP | 124.9513 | 0.7 | NA | Patagonia | Julio - 2017
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 114.0646 | 2.5 | NA | GBA | Julio - 2017
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 114.3545 | 3.2 | NA | Pampeana | Julio - 2017
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 114.911 | 0.2 | NA | Noreste | Julio - 2017
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 111.2471 | 1.7 | NA | Noroeste | Julio - 2017
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 111.3908 | 2.4 | NA | Cuyo | Julio - 2017
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 112.1018 | 2.7 | NA | Patagonia | Julio - 2017
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 127.1644 | 2.6 | NA | GBA | Agosto - 2017
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 122.5117 | 1.7 | NA | Pampeana | Agosto - 2017
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 125.24 | 2.1 | NA | Noreste | Agosto - 2017
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 139.6986 | 0.8 | NA | Noroeste | Agosto - 2017
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 131.3004 | 2.3 | NA | Cuyo | Agosto - 2017
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 131.1214 | 2.8 | NA | Patagonia | Agosto - 2017
06 | Salud | Nivel general y divisiones COICOP | 118.3191 | 2.9 | NA | GBA | Agosto - 2017
06 | Salud | Nivel general y divisiones COICOP | 119.859 | 2.3 | NA | Pampeana | Agosto - 2017
06 | Salud | Nivel general y divisiones COICOP | 119.303 | 2.5 | NA | Noreste | Agosto - 2017
06 | Salud | Nivel general y divisiones COICOP | 118.4669 | 2.1 | NA | Noroeste | Agosto - 2017
06 | Salud | Nivel general y divisiones COICOP | 119.5298 | 1.9 | NA | Cuyo | Agosto - 2017
06 | Salud | Nivel general y divisiones COICOP | 119.4044 | 1.9 | NA | Patagonia | Agosto - 2017
07 | Transporte | Nivel general y divisiones COICOP | 109.2582 | 1.1 | NA | GBA | Agosto - 2017
07 | Transporte | Nivel general y divisiones COICOP | 112.3391 | 1.1 | NA | Pampeana | Agosto - 2017
07 | Transporte | Nivel general y divisiones COICOP | 111.5878 | 0.8 | NA | Noreste | Agosto - 2017
07 | Transporte | Nivel general y divisiones COICOP | 113.7116 | 1.2 | NA | Noroeste | Agosto - 2017
07 | Transporte | Nivel general y divisiones COICOP | 113.4674 | 0.5 | NA | Cuyo | Agosto - 2017
07 | Transporte | Nivel general y divisiones COICOP | 113.9424 | 1.6 | NA | Patagonia | Agosto - 2017
08 | Comunicación | Nivel general y divisiones COICOP | 123.3833 | 1.9 | NA | GBA | Agosto - 2017
08 | Comunicación | Nivel general y divisiones COICOP | 123.1496 | 0.9 | NA | Pampeana | Agosto - 2017
08 | Comunicación | Nivel general y divisiones COICOP | 122.6999 | 0.8 | NA | Noreste | Agosto - 2017
08 | Comunicación | Nivel general y divisiones COICOP | 124.5091 | 2.3 | NA | Noroeste | Agosto - 2017
08 | Comunicación | Nivel general y divisiones COICOP | 121.3918 | 1.3 | NA | Cuyo | Agosto - 2017
08 | Comunicación | Nivel general y divisiones COICOP | 119.0533 | 1.7 | NA | Patagonia | Agosto - 2017
09 | Recreación y cultura | Nivel general y divisiones COICOP | 116.1082 | 0 | NA | GBA | Agosto - 2017
09 | Recreación y cultura | Nivel general y divisiones COICOP | 116.041 | 0.6 | NA | Pampeana | Agosto - 2017
09 | Recreación y cultura | Nivel general y divisiones COICOP | 118.114 | 2.9 | NA | Noreste | Agosto - 2017
09 | Recreación y cultura | Nivel general y divisiones COICOP | 116.6181 | 3.1 | NA | Noroeste | Agosto - 2017
09 | Recreación y cultura | Nivel general y divisiones COICOP | 116.5243 | 1.1 | NA | Cuyo | Agosto - 2017
09 | Recreación y cultura | Nivel general y divisiones COICOP | 119.7007 | 1.2 | NA | Patagonia | Agosto - 2017
10 | Educación | Nivel general y divisiones COICOP | 121.9879 | 1.5 | NA | GBA | Agosto - 2017
10 | Educación | Nivel general y divisiones COICOP | 126.2009 | 3.2 | NA | Pampeana | Agosto - 2017
10 | Educación | Nivel general y divisiones COICOP | 128.4191 | 1.3 | NA | Noreste | Agosto - 2017
10 | Educación | Nivel general y divisiones COICOP | 137.384 | 1.5 | NA | Noroeste | Agosto - 2017
10 | Educación | Nivel general y divisiones COICOP | 128.5598 | 1.1 | NA | Cuyo | Agosto - 2017
10 | Educación | Nivel general y divisiones COICOP | 126.1421 | 1 | NA | Patagonia | Agosto - 2017
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 115.0985 | 0.9 | NA | GBA | Agosto - 2017
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 114.7535 | 0.3 | NA | Pampeana | Agosto - 2017
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 114.8047 | -0.1 | NA | Noreste | Agosto - 2017
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 112.9072 | 1.5 | NA | Noroeste | Agosto - 2017
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 112.212 | 0.7 | NA | Cuyo | Agosto - 2017
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 113.6027 | 1.3 | NA | Patagonia | Agosto - 2017
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 128.2415 | 0.8 | NA | GBA | Septiembre - 2017
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 127.7062 | 4.2 | NA | Pampeana | Septiembre - 2017
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 126.0757 | 0.7 | NA | Noreste | Septiembre - 2017
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 141.2223 | 1.1 | NA | Noroeste | Septiembre - 2017
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 132.9221 | 1.2 | NA | Cuyo | Septiembre - 2017
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 133.0531 | 1.5 | NA | Patagonia | Septiembre - 2017
06 | Salud | Nivel general y divisiones COICOP | 121.1943 | 2.4 | NA | GBA | Septiembre - 2017
06 | Salud | Nivel general y divisiones COICOP | 122.7381 | 2.4 | NA | Pampeana | Septiembre - 2017
06 | Salud | Nivel general y divisiones COICOP | 121.3068 | 1.7 | NA | Noreste | Septiembre - 2017
06 | Salud | Nivel general y divisiones COICOP | 120.7606 | 1.9 | NA | Noroeste | Septiembre - 2017
06 | Salud | Nivel general y divisiones COICOP | 123.3663 | 3.2 | NA | Cuyo | Septiembre - 2017
06 | Salud | Nivel general y divisiones COICOP | 123.4031 | 3.3 | NA | Patagonia | Septiembre - 2017
07 | Transporte | Nivel general y divisiones COICOP | 110.258 | 0.9 | NA | GBA | Septiembre - 2017
07 | Transporte | Nivel general y divisiones COICOP | 112.9931 | 0.6 | NA | Pampeana | Septiembre - 2017
07 | Transporte | Nivel general y divisiones COICOP | 112.4219 | 0.7 | NA | Noreste | Septiembre - 2017
07 | Transporte | Nivel general y divisiones COICOP | 114.5102 | 0.7 | NA | Noroeste | Septiembre - 2017
07 | Transporte | Nivel general y divisiones COICOP | 114.6184 | 1 | NA | Cuyo | Septiembre - 2017
07 | Transporte | Nivel general y divisiones COICOP | 115.474 | 1.3 | NA | Patagonia | Septiembre - 2017
08 | Comunicación | Nivel general y divisiones COICOP | 124.5391 | 0.9 | NA | GBA | Septiembre - 2017
08 | Comunicación | Nivel general y divisiones COICOP | 124.8701 | 1.4 | NA | Pampeana | Septiembre - 2017
08 | Comunicación | Nivel general y divisiones COICOP | 123.532 | 0.7 | NA | Noreste | Septiembre - 2017
08 | Comunicación | Nivel general y divisiones COICOP | 125.999 | 1.2 | NA | Noroeste | Septiembre - 2017
08 | Comunicación | Nivel general y divisiones COICOP | 121.5069 | 0.1 | NA | Cuyo | Septiembre - 2017
08 | Comunicación | Nivel general y divisiones COICOP | 120.0112 | 0.8 | NA | Patagonia | Septiembre - 2017
09 | Recreación y cultura | Nivel general y divisiones COICOP | 120.017 | 3.4 | NA | GBA | Septiembre - 2017
09 | Recreación y cultura | Nivel general y divisiones COICOP | 118.8879 | 2.5 | NA | Pampeana | Septiembre - 2017
09 | Recreación y cultura | Nivel general y divisiones COICOP | 119.7391 | 1.4 | NA | Noreste | Septiembre - 2017
09 | Recreación y cultura | Nivel general y divisiones COICOP | 118.2457 | 1.4 | NA | Noroeste | Septiembre - 2017
09 | Recreación y cultura | Nivel general y divisiones COICOP | 119.604 | 2.6 | NA | Cuyo | Septiembre - 2017
09 | Recreación y cultura | Nivel general y divisiones COICOP | 121.4033 | 1.4 | NA | Patagonia | Septiembre - 2017
10 | Educación | Nivel general y divisiones COICOP | 128.2949 | 5.2 | NA | GBA | Septiembre - 2017
10 | Educación | Nivel general y divisiones COICOP | 130.4372 | 3.4 | NA | Pampeana | Septiembre - 2017
10 | Educación | Nivel general y divisiones COICOP | 130.8278 | 1.9 | NA | Noreste | Septiembre - 2017
10 | Educación | Nivel general y divisiones COICOP | 139.22 | 1.3 | NA | Noroeste | Septiembre - 2017
10 | Educación | Nivel general y divisiones COICOP | 129.2793 | 0.6 | NA | Cuyo | Septiembre - 2017
10 | Educación | Nivel general y divisiones COICOP | 128.8272 | 2.1 | NA | Patagonia | Septiembre - 2017
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 116.4971 | 1.2 | NA | GBA | Septiembre - 2017
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 116.7469 | 1.7 | NA | Pampeana | Septiembre - 2017
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 115.1332 | 0.3 | NA | Noreste | Septiembre - 2017
